"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buen café","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/0/Chimenea","additionalInfo/Aspectos destacados/0/Muy buena selección de cervezas","additionalInfo/Aspectos destacados/1/Deliciosos postres","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Opciones de servicio/0/Citas en línea","additionalInfo/Opciones de servicio/0/Compras en tienda","additionalInfo/Opciones de servicio/0/Consumo en el lugar","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/0/Servicios en el lugar","additionalInfo/Opciones de servicio/1/Citas en línea","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/1/Servicios en el lugar","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Consumo en el lugar","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Servicios en el lugar","additionalInfo/Opciones de servicio/5/Entrega el mismo día","additionalInfo/Opciones de servicio/6/Citas en línea","additionalInfo/Opciones del local/0/Almuerzo","additionalInfo/Opciones del local/0/Postres","additionalInfo/Opciones del local/1/Cena","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se recomienda concertar cita","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Almuerzo","additionalInfo/Popular por/1/Cena","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Recomendable para ir en familia","additionalInfo/Qué ofrece/0/Alcohol","additionalInfo/Qué ofrece/0/Bocadillos","additionalInfo/Qué ofrece/0/Productos orgánicos","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Café","additionalInfo/Qué ofrece/1/Cerveza","additionalInfo/Qué ofrece/1/Servicios de reparación","additionalInfo/Qué ofrece/2/Comida","additionalInfo/Qué ofrece/2/Platos vegetarianos","additionalInfo/Qué ofrece/3/Vino","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Taller mecánico","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Vicente López 2961, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de informática",,,,,,,"Tienda de informática","14633979698126224270","Olavarría","true","AR","0x9594452561d37577:0xcb16570055177b8e",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UmYpdi86W6JmmFYHYL8o_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.57117&pitch=0&thumbfov=100","1","false","/g/11n_yf4b6y","es-419","-36.8920366","-60.321894",,,,,,,,,,,,,,,,"false",,,"ChIJd3XTYSVFlJURjnsXVQBXFss",,,"19","5",,,,,,"2025-05-29T00:56:33.331Z","https://www.google.com/maps/search/electronica/@-36.85261904558659,-60.34037320531744,16z?hl=es-419","electronica","Provincia de Buenos Aires","Vicente López 2961","false","Olaphone","3.4","https://www.google.com/maps/search/?api=1&query=Olaphone&query_place_id=ChIJd3XTYSVFlJURjnsXVQBXFss",
,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Independencia 4671, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","10305533364426980588","Olavarría","true","AR","0x959445e59f088425:0x8f049bfe6f9b3cec",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OYnGZaCr7CmSC_LF5dO4ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.46606&pitch=0&thumbfov=100","2","false","/g/11c2q7284l","es-419","-36.8750607","-60.3139959",,"miércoles","9 AM to 1 PM, 4 to 10 PM","jueves","9 AM to 1 PM, 4 to 10 PM","viernes","9 AM to 1 PM, 4 to 10 PM","sábado","9 AM to 1 PM, 4 to 10 PM","domingo","9 AM to 1 PM","lunes","9 AM to 1 PM, 4 to 10 PM","martes","9 AM to 1 PM, 4 to 10 PM","false",,,"ChIJJYQIn-VFlJUR7Dybb_6bBI8",,,"17","0",,,,,,"2025-05-29T00:56:33.696Z","https://www.google.com/maps/search/tienda/@-36.85261904558659,-60.34037320531744,16z?hl=es-419","tienda","Provincia de Buenos Aires","Independencia 4671","false","Despensa Maru",,"https://www.google.com/maps/search/?api=1&query=Despensa%20Maru&query_place_id=ChIJJYQIn-VFlJUR7Dybb_6bBI8",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Club Atlético Pueblo Nuevo, Maipú 3198, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Quiosco",,,,,,"Tienda de alimentación","12079962360720154941","Olavarría","true","AR","0x959445c04786e177:0xa7a4a5c3c2d0613d",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhE1YTw0pNr7RKcTOOHaI657LfzQr3mAeg4jXXntac07oDOkmu5DPQgSroJAREsTmioTjw-ublqxWCM30I0Uib-Q36eVunmFEsaR7OjGHmQLST-HPaTLX5BSqDp7yrB6SzuSgRVav4PHB1khHnHZCsCL8DpiN2w063Yre6qRd7rITY2Tv3cvrdVjPuWDBhhteGnCwV8=w408-h306-k-no","2","false","/g/11btwr83t7","es-419","-36.886627","-60.324885",,"miércoles","8:30 AM to 8:30 PM","jueves","8:30 AM to 8:30 PM","viernes","8:30 AM to 8:30 PM","sábado","8:30 AM to 8:30 PM","domingo","Cerrado","lunes","8:30 AM to 8:30 PM","martes","8:30 AM to 8:30 PM","false","+54 9 2284 21-8567","+5492284218567","ChIJd-GGR8BFlJURPWHQwsOlpKc","B7400",,"20","3",,,,,,"2025-05-29T00:56:33.696Z","https://www.google.com/maps/search/tienda/@-36.85261904558659,-60.34037320531744,16z?hl=es-419","tienda","Provincia de Buenos Aires","Club Atlético Pueblo Nuevo, Maipú 3198","false","Kiosko y Almacén Díaz Rosana","5","https://www.google.com/maps/search/?api=1&query=Kiosko%20y%20Almac%C3%A9n%20D%C3%ADaz%20Rosana&query_place_id=ChIJd-GGR8BFlJURPWHQwsOlpKc",
,"false",,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av J B Alberdi 3985, Olavarr a, Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,,,,"Tienda de repuestos para automóviles","17769271633894158630","Olavarría","true","AR","0x9594458cd6503893:0xf6992267c7afb126",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noGJoNEbP4yERS-SqfmdhTfaJxb-q0e4MVDc8HicCg8GFRwq7cBgQm98R0RnYYRHiQrXXLzUJ02zYnr30QwTbzsuCDw7514PqniiJw7XGLGqwlKQ30pa4ju0dGact0lO7BxQamk7Q=w426-h240-k-no","2","false","/g/11bbrh_g8s","es-419","-36.8737306","-60.3274849",,"miércoles","8 AM to 12 PM, 3 to 5 PM","jueves","8 AM to 12 PM, 3 to 5 PM","viernes","8 AM to 12 PM, 3 to 5 PM","sábado","9 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 12 PM, 3 to 5 PM","martes","8 AM to 12 PM, 3 to 5 PM","false","+54 2284 23-0813","+542284230813","ChIJkzhQ1oxFlJURJrGvx2cimfY",,,"1","47",,,,,,"2025-05-29T00:56:33.873Z","https://www.google.com/maps/search/repuestos/@-36.85261904558659,-60.34037320531744,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av J B Alberdi 3985, Olavarr a, Buenos Aires","false","Total Autopartes","4.4","https://www.google.com/maps/search/?api=1&query=Total%20Autopartes&query_place_id=ChIJkzhQ1oxFlJURJrGvx2cimfY",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. Colón 2198, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,,,,"Tienda de repuestos para automóviles","8218762232098741069","Olavarría","false","AR","0x959445c1d968fd19:0x720ee8b489a45b4d",,"https://lh3.googleusercontent.com/p/AF1QipNN37nmFpapbknNAfswkpssLZ5GtqNvJKV0HKEM=w493-h240-k-no","9","false","/g/11bbrpzlsz","es-419","-36.8858161","-60.3224297",,"miércoles","8 AM to 5 PM","jueves","8 AM to 5 PM","viernes","8 AM to 5 PM","sábado","8:30 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 5 PM","martes","8 AM to 5 PM","false","+54 2284 44-0404","+542284440404","ChIJGf1o2cFFlJURTVukibToDnI","B7400",,"7","50",,,,,,"2025-05-29T00:56:33.873Z","https://www.google.com/maps/search/repuestos/@-36.85261904558659,-60.34037320531744,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. Colón 2198","false","Toyomec","4.7","https://www.google.com/maps/search/?api=1&query=Toyomec&query_place_id=ChIJGf1o2cFFlJURTVukibToDnI","https://www.instagram.com/toyomec.repuestos.oficial"
,"false",,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Belgrano, B7400 Gran Buenos Aires, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,,,,"Tienda de repuestos para automóviles","4303946861965317780","Gran Buenos Aires","true","AR","0x9594459581deb645:0x3bbab0de1f999694",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHREqI8PiwUikLNA1lb6EH8qXEjFTChhzBsBs3ycsiJJfXyO06eXRqC4n3fy6QRvzkr80sNQCNCbvAUqyE3B1fa7HiovtHSDHVu2qJzqigCLsovQdsmbhQ9xoCrYGiIiu90TBrGnZrByhZwhdCpJFYhjakVSmvNG8L9m0wkaOIrIX-nv_ihKkOltuvwXG_nvZV8h9o=w408-h306-k-no","5","false","/g/11btwvll_6","es-419","-36.8865525","-60.3297875",,"miércoles","8 AM to 4 PM","jueves","8 AM to 4 PM","viernes","8 AM to 4 PM","sábado","8 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 4 PM","martes","8 AM to 4 PM","false","+54 2284 42-8088","+542284428088","ChIJRbbegZVFlJURlJaZH96wujs","B7400",,"10","74",,,,,,"2025-05-29T00:56:33.873Z","https://www.google.com/maps/search/repuestos/@-36.85261904558659,-60.34037320531744,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Belgrano","false","Grand - Prix","4.4","https://www.google.com/maps/search/?api=1&query=Grand%20-%20Prix&query_place_id=ChIJRbbegZVFlJURlJaZH96wujs",
"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Domingo Faustino Sarmiento 2578, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Taller de maquinaria",,,,,,,"Taller de maquinaria","6688531467087338942","Olavarría","false","AR","0x959445dd3ca53c91:0x5cd26fee94c35dbe",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6dN3O7IaYo8FjxndtThdjeBHL6sgO-fX-EudEEAjEZlZHVLSZTeslvA5I_ZrJyszTtC9b5JHrPr9Ogn40u9wcjpCzhByc-RioT8UbBJ0KLC9Bu4MEgZSsEqTbhox7IGN8bcqg=w408-h293-k-no","22","false","/g/11b7xm4t53","es-419","-36.8845121","-60.3142373",,"miércoles","8 AM to 12 PM, 4 to 8 PM","jueves","8 AM to 12 PM, 4 to 8 PM","viernes","8 AM to 12 PM, 4 to 8 PM","sábado","8 AM to 12 PM","domingo","Cerrado","lunes","8 AM to 12 PM, 4 to 8 PM","martes","8 AM to 12 PM, 4 to 8 PM","false","+54 2284 44-0630","+542284440630","ChIJkTylPN1FlJURvl3DlO5v0lw","B7400",,"10","20",,,,,,"2025-05-29T00:56:34.966Z","https://www.google.com/maps/search/venta/@-36.85261904558659,-60.34037320531744,16z?hl=es-419","venta","Provincia de Buenos Aires","Av. Domingo Faustino Sarmiento 2578","false","La Casa para El Embutido Triovac SRL","4.4","https://www.google.com/maps/search/?api=1&query=La%20Casa%20para%20El%20Embutido%20Triovac%20SRL&query_place_id=ChIJkTylPN1FlJURvl3DlO5v0lw","https://www.facebook.com/La-casa-para-el-embutido-2034003376833022/"
"false",,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Rivadavia 4670&nbsp, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Establecimiento de venta de madera",,,,,,,"Establecimiento de venta de madera","11148557856466399662","Olavarría","false","AR","0x959445dc2656d641:0x9ab7a24d8891f1ae",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFdJ3XCdBvwFNHu8XwWZ2i7vYqXBNZpvtcgA6lih5-shi1SdQ6je1XGIK3JGWtXpfZYbtB6fH_Jq3eUkCQQQ5gCbStjv9MHki7vTcuX4e1kfqCCji0PiBocSWMAzAQv8APuJAY5pLqNxlfiq2dtCCoDYQf_YjzKahut6RYbt-mNEqJm__8Wu2Wg8pX4xd2-wTa21g=w408-h306-k-no","9","false","/g/1thq1x0w","es-419","-36.8814942","-60.3065134",,"miércoles","8 AM to 5 PM","jueves","8 AM to 5 PM","viernes","8 AM to 5 PM","sábado","8 AM to 12 PM","domingo","Cerrado","lunes","8 AM to 5 PM","martes","8 AM to 5 PM","false","+54 2284 44-2088","+542284442088","ChIJQdZWJtxFlJURrvGRiE2it5o","B7400",,"17","109",,,,,,"2025-05-29T00:56:34.967Z","https://www.google.com/maps/search/venta/@-36.85261904558659,-60.34037320531744,16z?hl=es-419","venta","Provincia de Buenos Aires","Rivadavia 4670&nbsp","false","Maderera Misiones","4.6","https://www.google.com/maps/search/?api=1&query=Maderera%20Misiones&query_place_id=ChIJQdZWJtxFlJURrvGRiE2it5o",
,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"B7400 Olavarría, Provincia de Buenos Aires, Argentina","Supermercado",,,,,,,"Supermercado","13303419489166135525","Olavarría","true","AR","0x959445bb3a140999:0xb89f3d8a75c190e5",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4paUBCkUdmhdxvGAKwxhsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.06379&pitch=0&thumbfov=100","1","false","/g/11fmwpj7ns","es-419","-36.9230052","-60.3199543",,,,,,,,,,,,,,,,"false",,,"ChIJmQkUOrtFlJUR5ZDBdYo9n7g",,,"1","1",,,,,,"2025-05-29T00:56:35.671Z","https://www.google.com/maps/search/comercio/@-36.935131354413414,-60.3231676,16z?hl=es-419","comercio","Provincia de Buenos Aires",,"false","Polirrubro MyC","5","https://www.google.com/maps/search/?api=1&query=Polirrubro%20MyC&query_place_id=ChIJmQkUOrtFlJUR5ZDBdYo9n7g",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Sta. Fe 141-880, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda general",,,,,,,"Tienda general","2312588256543203314","Olavarría","true","AR","0x959445000668862f:0x2017f6c446ff5ff2",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3KWfxyYwUccG0hdX09Ifwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.191483&pitch=0&thumbfov=100","1","false","/g/11lyk93nm9","es-419","-36.9259893","-60.3165179",,,,,,,,,,,,,,,,"false",,,"ChIJL4ZoBgBFlJUR8l__RsT2FyA","B7400",,"2","2",,,,,,"2025-05-29T00:56:35.671Z","https://www.google.com/maps/search/comercio/@-36.935131354413414,-60.3231676,16z?hl=es-419","comercio","Provincia de Buenos Aires","Sta. Fe 141-880","false","Despensa MICA","5","https://www.google.com/maps/search/?api=1&query=Despensa%20MICA&query_place_id=ChIJL4ZoBgBFlJUR8l__RsT2FyA",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Islas Malvinas, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,"Comercio","5786784192575150993","Olavarría","true","AR","0x9594452dbb325a45:0x504ec9903e499b91",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_A-mZqemDhzMdCUqJVMMAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.1971&pitch=0&thumbfov=100","1","false","/g/11p4zqg79x","es-419","-36.9213145","-60.3233071",,,,,,,,,,,,,,,,"false",,,"ChIJRVoyuy1FlJURkZtJPpDJTlA",,,"3","3",,,,,,"2025-05-29T00:56:35.671Z","https://www.google.com/maps/search/comercio/@-36.935131354413414,-60.3231676,16z?hl=es-419","comercio","Provincia de Buenos Aires","Islas Malvinas","false","Garras Patas","5","https://www.google.com/maps/search/?api=1&query=Garras%20Patas&query_place_id=ChIJRVoyuy1FlJURkZtJPpDJTlA",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Tte. Gral. Perón 4931, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,"Comercio","11454076833678945870","Olavarría","true","AR","0x959445d6fd0089cd:0x9ef50e31a576ee4e",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kpHiXWTvMoN5x81Ug5cvag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.46492&pitch=0&thumbfov=100","1","false","/g/11n0c_q_kn","es-419","-36.9213333","-60.3219767",,"miércoles","9 AM to 9 PM","jueves","9 AM to 9 PM","viernes","9 AM to 9 PM","sábado","9 AM to 9 PM","domingo","9 AM to 1 PM","lunes","9 AM to 9 PM","martes","9 AM to 9 PM","false",,,"ChIJzYkA_dZFlJURTu52pTEO9Z4",,,"4","3",,,,,,"2025-05-29T00:56:35.671Z","https://www.google.com/maps/search/comercio/@-36.935131354413414,-60.3231676,16z?hl=es-419","comercio","Provincia de Buenos Aires","Tte. Gral. Perón 4931","false","Lima Limon","5","https://www.google.com/maps/search/?api=1&query=Lima%20Limon&query_place_id=ChIJzYkA_dZFlJURTu52pTEO9Z4",
,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","4678087131057354750","Olavarría","true","AR","0x95944417b96a1c27:0x40ebe775cafff7fe",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Cxc9UZhcOusZNqd6870cg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.653&pitch=0&thumbfov=100","1","false","/g/11gfd_p2bd","es-419","-36.9240958","-60.3171691",,,,,,,,,,,,,,,,"false",,,"ChIJJxxquRdElJUR_vf_ynXn60A",,,"5","2",,,,,,"2025-05-29T00:56:35.671Z","https://www.google.com/maps/search/comercio/@-36.935131354413414,-60.3231676,16z?hl=es-419","comercio","Provincia de Buenos Aires",,"false","almacén facundo","4.5","https://www.google.com/maps/search/?api=1&query=almac%C3%A9n%20facundo&query_place_id=ChIJJxxquRdElJUR_vf_ynXn60A",
,"false",,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. la Rioja 1799, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Kiosco",,,,,,,"Kiosco","14421079306376483045","Olavarría","true","AR","0x95944423d5c86375:0xc821f739164e90e5",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvQ7J712k2xM6Ndr9zxGQKbTeOHySJ_yy1eutIjU6KCSJAbsp8UNkVyMZfO1VQeRjaeEA0TQ2dSMBgyamYUi73-pUEpo51JgxqKNeLWe1p6_tV6qj-rukdV9kEfke7PAuWccO-ow=w408-h306-k-no","4","false","/g/11bbrkcxhm","es-419","-36.9178579","-60.3097136",,,,,,,,,,,,,,,,"false","+54 2284 45-2553","+542284452553","ChIJdWPI1SNElJUR5ZBOFjn3Icg",,,"6","20",,,,,,"2025-05-29T00:56:35.671Z","https://www.google.com/maps/search/comercio/@-36.935131354413414,-60.3231676,16z?hl=es-419","comercio","Provincia de Buenos Aires","Av. la Rioja 1799","false","Kiosco Mix","4.3","https://www.google.com/maps/search/?api=1&query=Kiosco%20Mix&query_place_id=ChIJdWPI1SNElJUR5ZBOFjn3Icg",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beruti 700, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,"Comercio","4588693946035129714","Olavarría","true","AR","0x959445c88b08b55d:0x3fae50d4fc68cd72",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WY4WAErrJLuWAmlSvFa39Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.35861&pitch=0&thumbfov=100","1","false","/g/11sfjxckpn","es-419","-36.9164918","-60.3287342",,,,,,,,,,,,,,,,"false",,,"ChIJXbUIi8hFlJURcs1o_NRQrj8",,,"7","1",,,,,,"2025-05-29T00:56:35.671Z","https://www.google.com/maps/search/comercio/@-36.935131354413414,-60.3231676,16z?hl=es-419","comercio","Provincia de Buenos Aires","Beruti 700","false","Matika complementos","1","https://www.google.com/maps/search/?api=1&query=Matika%20complementos&query_place_id=ChIJXbUIi8hFlJURcs1o_NRQrj8",
"true",,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,"true",,,,,"true",,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. Avellaneda 5385, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,"Comercio","17202918687210602490","Olavarría","false","AR","0x959445d00e546089:0xeebd0b66ab1dfffa",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjxXjFDwMNQ9xHPpXYTIsMmF80v5i9B4zc9kGw4DfZaYaRPNwXzczkK20iZFWu1ZvPPMcjTAmptxXkfcySYh26mnlwkfQnff29nwEq34Esu0Pun52ycrn3iI6az4xnhVfp6U4_uw=w408-h306-k-no","2","false","/g/11p4cv7cl3","es-419","-36.9230102","-60.3162622",,"miércoles","8:30 AM to 12:30 PM, 4 to 8 PM","jueves","8:30 AM to 12:30 PM, 4 to 8 PM","viernes","8:30 AM to 12:30 PM, 4 to 8 PM","sábado","8:30 AM to 12:30 PM, 4 to 7 PM","domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 4 to 8 PM","martes","8:30 AM to 12:30 PM, 4 to 8 PM","false","+54 2284 24-6800","+542284246800","ChIJiWBUDtBFlJUR-v8dq2YLve4","B7400",,"10","5",,,,,,"2025-05-29T00:56:35.671Z","https://www.google.com/maps/search/comercio/@-36.935131354413414,-60.3231676,16z?hl=es-419","comercio","Provincia de Buenos Aires","Av. Avellaneda 5385","false","El Ombú veterinaria y petshop","4.6","https://www.google.com/maps/search/?api=1&query=El%20Omb%C3%BA%20veterinaria%20y%20petshop&query_place_id=ChIJiWBUDtBFlJUR-v8dq2YLve4",
